EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
155738.800,182944.000,410864.600,194318.600,237530.800,210233.300,203288.000,218598.900,0.000
155730.300,183057.100,410978.100,194329.300,237602.500,210339.200,203287.700,218605.100,0.000
155636.600,183028.700,410879.700,194272.400,237713.000,210177.800,203309.100,218625.200,0.000
155519.400,183082.200,410707.200,194147.600,237971.300,210016.400,203351.800,218667.000,0.000
155542.500,182994.900,410594.100,194124.700,237889.500,210020.000,203315.600,218629.400,0.000
155704.000,182910.000,410791.000,194288.600,237503.900,210202.400,203263.200,218578.800,0.000
155714.800,183041.700,410928.900,194321.000,237596.600,210326.400,203283.000,218602.200,0.000
155637.300,183032.900,410846.400,194278.200,237723.700,210182.700,203319.500,218635.700,0.000
155526.200,183090.500,410674.400,194153.800,237977.000,210024.300,203363.600,218679.000,0.000
155549.000,183008.800,410563.500,194129.000,237898.800,210027.900,203326.000,218638.600,0.000
155704.300,182916.000,410752.900,194285.100,237505.500,210202.300,203263.600,218576.500,0.000
155730.900,183065.500,410904.600,194333.000,237612.700,210344.200,203298.200,218618.700,0.000
155640.700,183040.600,410812.800,194278.400,237728.500,210185.600,203321.700,218642.100,0.000
155526.400,183097.500,410644.400,194152.100,237986.700,210025.100,203366.400,218686.800,0.000
155546.700,183008.800,410524.600,194118.000,237904.600,210020.000,203322.000,218643.300,0.000
155707.800,182915.400,410717.400,194276.500,237508.100,210193.600,203259.300,218581.400,0.000
155729.400,183055.300,410866.900,194320.800,237609.000,210329.100,203289.400,218618.100,0.000
155648.500,183041.600,410783.300,194279.000,237731.900,210181.700,203325.700,218652.600,0.000
155540.800,183104.000,410619.700,194164.600,237994.700,210029.800,203377.700,218704.000,0.000
155550.800,183008.000,410488.600,194121.600,237910.500,210019.600,203327.200,218651.500,0.000
155716.900,182920.900,410682.900,194283.600,237517.900,210201.000,203272.200,218593.200,0.000
155735.300,183059.500,410826.600,194319.000,237610.000,210339.600,203297.200,218625.300,0.000
155656.800,183048.200,410743.900,194273.400,237739.100,210199.100,203333.700,218659.200,0.000
155531.000,183093.800,410563.300,194135.700,237982.300,210025.300,203364.400,218687.900,0.000
155553.900,183017.300,410449.900,194105.100,237918.500,210027.300,203331.400,218650.500,0.000
155718.900,182928.100,410644.100,194268.000,237526.900,210206.200,203276.500,218593.300,0.000
155734.000,183059.500,410785.000,194307.800,237609.900,210336.100,203299.800,218624.800,0.000
155643.200,183038.700,410689.900,194254.600,237726.800,210180.400,203322.300,218644.900,0.000
155528.700,183094.100,410517.800,194131.400,237982.400,210017.000,203366.700,218688.800,0.000
155552.100,183014.800,410398.400,194101.500,237915.800,210014.400,203329.500,218653.500,0.000
155710.500,182914.100,410583.400,194256.600,237517.100,210186.900,203263.600,218589.300,0.000
155720.900,183039.900,410721.200,194287.100,237590.900,210311.100,203275.200,218607.200,0.000
155651.200,183039.300,410650.700,194253.700,237729.000,210180.100,203317.200,218648.900,0.000
155535.600,183091.700,410478.000,194126.300,237979.900,210016.500,203358.200,218686.300,0.000
155556.400,183015.600,410360.500,194090.600,237919.500,210017.000,203323.300,218646.300,0.000
155712.300,182916.900,410544.300,194243.200,237518.700,210187.800,203257.500,218577.500,0.000
155726.100,183048.800,410686.100,194277.600,237595.100,210319.100,203274.000,218601.300,0.000
155645.400,183037.700,410606.200,194231.600,237719.900,210176.900,203307.500,218631.500,0.000
155536.200,183093.500,410438.700,194114.500,237975.800,210019.100,203357.300,218678.700,0.000
155558.400,183019.500,410322.800,194084.200,237921.700,210018.600,203326.100,218647.400,0.000
155713.800,182914.000,410502.300,194240.300,237513.100,210186.800,203260.900,218583.500,0.000
155733.800,183050.700,410653.600,194285.000,237597.100,210325.500,203288.300,218617.800,0.000
155656.000,183045.500,410573.400,194242.200,237726.600,210189.300,203326.300,218652.900,0.000
155537.400,183096.400,410397.500,194112.300,237975.100,210022.000,203364.600,218688.300,0.000
155547.100,183016.000,410272.800,194070.700,237922.500,210015.900,203330.500,218649.800,0.000
155705.100,182916.500,410457.900,194228.200,237522.300,210191.300,203271.400,218588.400,0.000
155736.600,183062.000,410620.300,194280.400,237611.700,210337.000,203301.400,218627.400,0.000
155654.400,183047.300,410535.800,194230.500,237733.400,210189.100,203326.000,218650.900,0.000
155534.800,183094.600,410359.800,194096.900,237977.600,210014.600,203359.800,218679.100,0.000
155552.000,183020.200,410239.900,194064.600,237928.400,210011.700,203328.800,218644.700,0.000
155722.200,182928.700,410433.800,194232.500,237538.000,210196.000,203276.300,218590.300,0.000
155741.500,183063.900,410581.900,194276.200,237617.500,210334.800,203298.400,218620.500,0.000
155645.400,183039.400,410486.000,194218.000,237727.200,210178.700,203317.300,218637.600,0.000
155533.600,183097.300,410320.200,194097.200,237980.900,210016.000,203365.000,218682.600,0.000
155550.300,183025.500,410197.400,194060.900,237933.800,210010.800,203330.600,218649.500,0.000
155713.600,182924.300,410383.300,194221.700,237530.500,210184.200,203266.300,218589.500,0.000
155739.400,183055.200,410536.900,194269.800,237603.800,210321.300,203289.500,218624.600,0.000
155677.300,183061.100,410476.400,194243.100,237741.600,210194.400,203337.700,218669.300,0.000
155554.400,183104.000,410299.900,194111.300,237978.300,210019.100,203368.300,218698.000,0.000
155559.300,183019.800,410164.800,194059.500,237920.900,209999.800,203322.000,218648.700,0.000
155721.300,182915.700,410345.300,194217.400,237515.300,210169.300,203254.600,218580.000,0.000
155743.100,183050.300,410497.200,194260.600,237588.400,210310.500,203276.300,218607.100,0.000
155667.500,183048.200,410424.400,194220.000,237720.900,210181.200,203314.800,218641.600,0.000
155552.000,183102.800,410257.200,194094.900,237974.000,210016.600,203356.200,218680.500,0.000
155560.800,183026.700,410128.000,194050.000,237927.600,210004.100,203322.300,218642.700,0.000
155735.700,182935.300,410321.400,194221.600,237534.900,210188.100,203271.000,218590.700,0.000
155758.000,183067.800,410473.800,194267.900,237602.900,210326.600,203291.500,218619.200,0.000
155667.000,183052.400,410390.500,194218.700,237723.900,210183.100,203316.900,218644.800,0.000
155550.100,183099.200,410221.100,194095.900,237975.600,210015.900,203360.500,218688.400,0.000
155555.700,183024.600,410089.800,194050.100,237935.300,210005.700,203327.400,218650.000,0.000
155710.400,182919.200,410266.300,194203.500,237528.300,210176.900,203260.400,218579.900,0.000
155733.000,183053.500,410422.300,194249.600,237601.500,210322.600,203283.800,218609.100,0.000
155656.500,183047.000,410346.600,194208.000,237730.100,210188.300,203319.500,218641.600,0.000
155547.500,183102.400,410184.100,194088.600,237983.100,210021.900,203367.400,218686.100,0.000
155571.300,183041.900,410069.600,194055.600,237953.800,210018.200,203343.800,218659.200,0.000
155732.200,182931.900,410247.000,194208.800,237542.300,210181.700,203272.900,218584.500,0.000
155764.000,183072.100,410408.800,194258.500,237615.700,210329.300,203295.000,218614.500,0.000
155688.900,183067.900,410339.000,194219.900,237749.700,210199.300,203333.600,218650.500,0.000
155568.100,183111.000,410166.700,194092.800,237989.900,210029.000,203372.200,218690.300,0.000
155556.900,183020.900,410016.300,194029.600,237935.000,209997.500,203323.200,218638.900,0.000
155715.400,182909.400,410190.400,194186.900,237526.700,210166.600,203257.800,218571.500,0.000
155752.400,183052.100,410358.800,194249.800,237602.700,210323.900,203293.200,218613.000,0.000
155672.600,183045.100,410284.000,194207.500,237730.600,210191.600,203327.500,218645.800,0.000
155547.000,183089.700,410106.000,194074.300,237969.000,210016.400,203362.100,218678.600,0.000
155550.200,183023.300,409973.600,194023.900,237938.000,210002.900,203327.500,218641.600,0.000
155722.500,182932.000,410164.700,194193.300,237544.800,210191.300,203278.700,218589.800,0.000
155750.600,183066.600,410324.700,194242.200,237607.500,210336.400,203297.700,218618.300,0.000
155675.800,183061.300,410249.800,194201.000,237738.300,210201.200,203331.400,218648.500,0.000
155557.500,183106.000,410076.000,194074.500,237977.700,210028.400,203369.500,218683.300,0.000
155572.400,183049.300,409955.500,194038.200,237957.000,210024.300,203348.200,218659.200,0.000
155723.000,182929.300,410123.000,194186.400,237537.700,210183.700,203273.100,218583.400,0.000
155743.000,183059.500,410280.400,194231.900,237599.200,210326.400,203286.400,218606.800,0.000
155668.100,183057.800,410213.700,194196.300,237731.600,210198.900,203324.900,218643.700,0.000
155561.500,183117.300,410057.300,194081.800,237987.400,210041.400,203379.300,218695.700,0.000
155556.600,183043.300,409917.900,194023.900,237956.300,210021.200,203342.200,218657.300,0.000
155712.200,182926.100,410086.200,194176.900,237540.300,210184.900,203272.200,218587.200,0.000
155744.500,183061.400,410250.100,194232.100,237600.000,210332.300,203295.400,218621.000,0.000
155663.600,183054.400,410175.200,194190.900,237727.400,210201.500,203327.700,218651.000,0.000
155545.300,183100.100,410005.000,194068.900,237965.400,210027.500,203367.500,218688.900,0.000
155555.200,183045.400,409877.400,194021.700,237950.300,210016.900,203341.800,218661.800,0.000
155716.200,182928.800,410051.100,194172.600,237537.600,210184.100,203271.700,218590.900,0.000
155747.500,183058.800,410213.200,194221.400,237594.300,210330.500,203288.000,218615.600,0.000
155670.300,183052.500,410142.100,194174.900,237722.000,210198.600,203317.800,218639.000,0.000
155563.100,183106.700,409981.300,194058.900,237970.900,210035.700,203367.700,218686.600,0.000
155564.400,183040.000,409842.000,194006.300,237951.000,210017.900,203338.700,218656.500,0.000
155730.300,182930.300,410016.700,194167.300,237540.400,210190.500,203276.100,218592.100,0.000
155761.100,183066.500,410182.300,194221.700,237601.800,210341.400,203298.400,218623.200,0.000
155677.700,183057.800,410107.200,194176.600,237727.900,210212.300,203329.400,218652.500,0.000
155554.900,183094.700,409934.400,194049.900,237957.000,210031.600,203361.900,218686.300,0.000
155555.600,183028.600,409798.800,193995.500,237933.900,210007.300,203327.700,218650.600,0.000
155717.800,182914.800,409971.300,194152.200,237524.400,210176.700,203261.400,218582.000,0.000
155749.600,183048.200,410141.000,194211.100,237580.200,210329.800,203284.800,218612.000,0.000
155670.000,183047.800,410071.600,194171.700,237712.900,210208.300,203322.800,218645.800,0.000
155551.300,183095.500,409905.100,194050.600,237956.300,210036.400,203367.500,218686.900,0.000
155556.600,183043.200,409775.700,194005.900,237952.000,210023.000,203349.300,218666.400,0.000
155721.800,182935.500,409955.800,194167.100,237545.500,210194.600,203286.900,218604.800,0.000
155750.500,183063.100,410119.700,194219.100,237597.200,210339.000,203300.400,218628.500,0.000
155675.600,183061.600,410051.400,194181.300,237729.000,210212.700,203335.300,218658.700,0.000
155560.200,183107.400,409884.300,194060.400,237967.700,210038.500,203377.500,218698.300,0.000
155557.500,183045.100,409744.400,194004.100,237956.300,210012.200,203347.600,218667.400,0.000
155707.600,182916.200,409902.900,194146.600,237528.700,210166.100,203268.000,218585.900,0.000
155736.300,183039.300,410066.300,194197.600,237580.500,210311.900,203282.700,218610.300,0.000
155672.000,183047.000,410008.300,194167.600,237718.500,210196.000,203324.300,218650.200,0.000
155563.800,183101.100,409850.100,194053.400,237958.600,210030.000,203370.800,218694.400,0.000
155562.900,183045.000,409709.400,193998.000,237953.200,210009.900,203343.600,218663.800,0.000
155721.400,182930.300,409876.300,194149.000,237545.000,210177.800,203273.900,218592.300,0.000
155752.600,183058.400,410044.200,194202.800,237592.400,210330.100,203291.600,218617.700,0.000
155672.000,183054.800,409975.500,194159.200,237714.400,210205.300,203321.800,218648.000,0.000
155559.100,183105.000,409815.200,194045.000,237953.800,210036.400,203367.200,218691.400,0.000
155555.100,183045.100,409675.600,193990.400,237953.500,210011.100,203341.300,218663.800,0.000
155707.700,182918.600,409834.300,194136.400,237532.100,210167.700,203264.600,218589.100,0.000
155734.100,183041.700,409997.700,194187.000,237577.100,210318.700,203279.600,218612.300,0.000
155664.200,183047.600,409940.000,194153.300,237714.600,210203.700,203320.500,218652.500,0.000
155540.900,183086.100,409766.400,194025.900,237943.500,210023.600,203355.100,218683.600,0.000
155535.400,183030.400,409618.900,193965.400,237941.400,210002.000,203330.200,218655.100,0.000
155699.600,182923.100,409789.700,194122.000,237536.700,210177.400,203269.400,218589.400,0.000
155744.200,183060.900,409972.700,194190.200,237589.600,210341.500,203298.400,218623.200,0.000
155666.600,183058.400,409905.500,194147.100,237718.100,210215.800,203327.400,218650.300,0.000
155559.000,183110.100,409747.800,194035.000,237960.900,210047.400,203377.600,218696.200,0.000
155549.900,183046.700,409604.300,193972.700,237960.600,210013.800,203346.000,218663.600,0.000
155711.000,182928.100,409774.600,194129.300,237552.100,210179.000,203277.300,218595.600,0.000
155756.300,183064.600,409956.700,194198.800,237606.100,210344.100,203305.000,218631.300,0.000
155688.300,183068.200,409896.200,194162.800,237744.000,210225.000,203340.600,218668.700,0.000
155559.800,183094.900,409712.200,194024.900,237957.200,210028.200,203362.300,218688.200,0.000
155561.800,183047.000,409573.900,193970.800,237968.000,210007.000,203342.900,218666.600,0.000
155728.600,182934.900,409742.000,194126.200,237557.500,210174.300,203276.500,218600.100,0.000
155768.100,183065.600,409918.800,194189.100,237599.900,210328.400,203295.000,218628.200,0.000
155691.400,183065.300,409854.600,194147.700,237727.800,210207.100,203326.200,218657.200,0.000
155566.100,183098.200,409679.300,194020.500,237948.400,210022.000,203358.300,218684.800,0.000
155557.300,183042.700,409536.100,193962.000,237957.800,209998.200,203337.900,218657.700,0.000
155718.300,182923.400,409704.200,194118.100,237549.200,210166.800,203275.500,218590.800,0.000
155762.800,183060.200,409884.600,194186.400,237597.600,210336.600,203305.800,218627.300,0.000
155679.400,183053.500,409813.600,194140.300,237722.400,210215.300,203334.200,218653.500,0.000
155567.100,183101.600,409653.700,194026.800,237960.600,210047.400,203380.600,218698.700,0.000
155548.400,183043.300,409497.700,193955.400,237963.000,210013.200,203344.500,218662.000,0.000
155705.600,182919.800,409656.600,194106.400,237546.100,210173.600,203272.000,218588.700,0.000
155748.700,183050.600,409838.300,194169.400,237584.500,210333.100,203292.800,218617.300,0.000
155670.200,183049.600,409772.400,194124.300,237711.800,210208.900,203319.600,218641.900,0.000
155575.000,183112.300,409628.500,194028.600,237966.300,210057.100,203382.900,218703.000,0.000
155558.200,183054.700,409480.900,193959.400,237975.500,210025.600,203356.400,218675.700,0.000
155706.600,182919.800,409634.100,194101.000,237551.600,210176.700,203277.400,218595.900,0.000
155747.700,183045.200,409813.300,194168.500,237592.000,210336.400,203300.800,218626.400,0.000
155671.900,183047.400,409747.400,194129.000,237725.400,210218.600,203334.200,218657.200,0.000
155546.100,183080.200,409572.000,193999.400,237941.800,210032.000,203363.300,218683.300,0.000
155539.300,183034.900,409429.800,193938.000,237961.300,210003.000,203340.100,218662.000,0.000
155703.900,182917.700,409598.100,194093.300,237554.100,210169.500,203272.800,218594.700,0.000
155748.600,183050.200,409780.200,194157.500,237586.500,210330.900,203292.300,218623.700,0.000
155694.100,183079.000,409741.700,194135.500,237741.600,210239.300,203346.000,218675.200,0.000
155581.600,183122.900,409580.200,194018.600,237972.200,210066.800,203389.000,218713.300,0.000
155564.600,183066.700,409426.000,193948.400,237982.400,210027.500,203358.700,218679.700,0.000
155727.700,182949.300,409591.300,194106.500,237577.600,210197.500,203293.700,218613.900,0.000
155779.600,183086.500,409782.000,194185.100,237621.300,210370.400,203322.300,218651.800,0.000
155689.100,183073.800,409703.300,194130.600,237740.100,210243.200,203339.100,218667.000,0.000
155548.200,183091.300,409514.000,193990.400,237949.100,210046.600,203360.300,218683.100,0.000
155539.600,183048.200,409374.000,193931.100,237977.100,210022.000,203346.000,218663.200,0.000
155702.300,182925.600,409539.500,194086.200,237568.800,210187.800,203280.500,218597.900,0.000
155757.900,183065.500,409732.900,194165.300,237617.200,210363.400,203311.800,218639.300,0.000
155674.900,183062.000,409664.400,194115.500,237746.000,210244.000,203336.300,218661.600,0.000
155558.800,183100.800,409498.200,193995.400,237973.000,210067.000,203378.200,218700.700,0.000
155543.900,183052.400,409349.800,193926.800,237995.800,210031.400,203353.100,218675.500,0.000
155714.500,182939.100,409518.000,194083.700,237595.300,210202.600,203288.700,218609.500,0.000
155740.600,183050.300,409683.700,194131.900,237609.200,210347.800,203287.100,218614.700,0.000
155666.300,183052.600,409624.100,194092.200,237742.900,210233.800,203317.100,218644.500,0.000
155566.300,183105.600,409475.800,193990.500,237982.000,210070.600,203373.900,218696.600,0.000
155552.100,183061.600,409329.500,193923.400,238010.800,210038.400,203354.700,218676.000,0.000
155713.100,182938.800,409488.300,194075.400,237602.000,210203.800,203285.900,218606.200,0.000
155761.900,183066.500,409672.800,194143.700,237628.200,210366.400,203302.200,218630.400,0.000
155681.100,183064.300,409606.600,194095.900,237754.100,210246.600,203325.300,218654.200,0.000
155566.300,183105.800,409446.300,193982.000,237982.600,210070.600,203368.800,218694.900,0.000
155555.300,183063.800,409299.500,193920.300,238013.400,210038.700,203351.400,218674.400,0.000
155715.800,182941.300,409458.200,194071.000,237597.900,210199.500,203281.900,218602.000,0.000
155755.300,183062.400,409636.600,194133.700,237615.200,210357.800,203294.000,218622.100,0.000
155682.000,183071.000,409582.400,194099.800,237754.900,210253.700,203331.500,218657.400,0.000
155567.900,183111.200,409423.300,193986.700,237983.300,210075.900,203377.500,218698.800,0.000
155554.200,183071.600,409276.800,193920.400,238017.800,210043.000,203362.000,218677.800,0.000
155730.200,182960.100,409447.400,194083.300,237617.300,210214.200,203301.000,218614.500,0.000
155776.000,183083.900,409633.200,194147.700,237638.000,210371.700,203314.700,218636.500,0.000
155700.700,183089.400,409573.300,194106.400,237768.300,210258.300,203345.000,218663.500,0.000
155579.200,183119.200,409403.800,193986.400,237981.200,210066.300,203376.800,218697.600,0.000
155563.000,183076.600,409253.700,193919.900,238016.100,210029.400,203361.000,218681.000,0.000
155714.700,182940.500,409400.800,194060.500,237596.400,210183.700,203283.300,218600.000,0.000
155763.200,183064.500,409588.800,194130.300,237618.200,210347.600,203302.000,218623.500,0.000
155681.000,183067.600,409522.300,194083.400,237747.400,210231.700,203329.200,218650.500,0.000
155569.700,183110.500,409362.600,193974.500,237970.900,210058.800,203378.000,218695.700,0.000
155557.400,183075.500,409218.200,193909.100,238017.300,210029.300,203367.600,218683.100,0.000
155723.600,182954.500,409376.300,194065.900,237612.600,210194.200,203300.500,218615.900,0.000
155767.000,183077.300,409555.900,194132.200,237626.200,210354.300,203309.800,218634.500,0.000
155696.500,183091.300,409503.000,194093.700,237765.900,210251.700,203345.500,218667.700,0.000
155578.300,183123.500,409335.400,193975.300,237980.900,210068.200,203385.300,218703.600,0.000
155552.800,183080.100,409174.500,193897.200,238015.300,210024.400,203362.800,218673.300,0.000
155714.200,182957.300,409330.500,194046.000,237604.400,210188.400,203293.200,218600.900,0.000
155753.800,183071.000,409512.600,194109.900,237612.700,210344.100,203300.400,218617.600,0.000
155682.400,183081.600,409458.400,194077.300,237751.800,210240.000,203335.300,218653.200,0.000
155565.700,183115.300,409293.000,193966.800,237968.900,210060.100,203379.400,218694.700,0.000
155537.400,183068.600,409129.800,193887.400,237999.700,210015.300,203356.800,218670.800,0.000
155711.600,182956.900,409297.600,194051.000,237605.000,210188.100,203297.300,218612.900,0.000
155779.400,183096.700,409502.800,194140.500,237636.300,210368.100,203327.200,218652.700,0.000
155688.800,183087.400,409427.700,194084.900,237753.800,210246.100,203341.000,218667.000,0.000
155565.100,183112.300,409255.700,193962.300,237961.300,210056.400,203376.100,218697.600,0.000
155527.400,183058.400,409083.600,193874.100,237988.000,210001.500,203345.000,218661.800,0.000
155686.700,182936.000,409238.200,194021.500,237581.900,210168.100,203278.800,218589.000,0.000
155753.100,183077.300,409443.800,194106.900,237614.800,210354.100,203308.900,218625.600,0.000
155681.300,183087.300,409388.900,194067.400,237748.500,210250.200,203338.200,218656.300,0.000
155563.500,183114.500,409222.900,193952.700,237963.200,210062.500,203376.800,218694.000,0.000
155539.200,183068.600,409062.200,193878.100,238004.600,210016.000,203356.800,218671.300,0.000
155708.500,182948.400,409222.700,194034.300,237602.400,210186.300,203293.500,218606.000,0.000
155759.600,183071.800,409416.300,194108.600,237616.000,210354.200,203309.300,218630.300,0.000
155679.300,183076.100,409357.600,194065.700,237741.300,210240.600,203336.900,218659.500,0.000
155561.400,183107.600,409191.400,193948.400,237952.600,210052.700,203373.100,218692.100,0.000
155547.900,183077.200,409042.200,193883.200,238012.000,210021.200,203367.500,218684.300,0.000
155708.600,182950.100,409194.400,194030.400,237603.300,210180.900,203293.800,218610.300,0.000
155751.100,183061.200,409377.400,194096.600,237601.300,210339.000,203296.100,218621.800,0.000
155691.400,183078.200,409332.300,194069.900,237745.000,210245.300,203335.900,218662.000,0.000
155571.400,183101.400,409158.400,193945.300,237950.700,210053.500,203369.100,218689.400,0.000
155563.100,183078.900,409015.000,193881.500,238012.300,210023.500,203365.300,218680.000,0.000
155723.400,182951.500,409166.800,194029.000,237600.000,210183.300,203294.000,218606.300,0.000
155762.500,183064.600,409346.800,194093.200,237598.500,210344.000,203299.900,218622.000,0.000
155697.400,183082.800,409301.200,194065.200,237743.300,210250.300,203341.300,218662.100,0.000
155585.900,183117.500,409142.500,193957.700,237961.100,210068.500,203385.000,218702.800,0.000
155552.000,183074.800,408976.500,193874.000,238007.400,210015.100,203360.100,218677.800,0.000
155705.500,182942.700,409118.600,194015.400,237590.900,210167.700,203282.800,218600.200,0.000
155759.400,183068.000,409314.500,194091.200,237595.700,210337.500,203298.600,218623.000,0.000
155693.900,183087.400,409271.200,194060.000,237738.000,210243.300,203338.200,218664.400,0.000
155573.300,183113.000,409104.100,193940.400,237950.300,210056.200,203374.300,218698.000,0.000
155545.100,183075.900,408944.800,193860.200,238002.800,210011.500,203355.700,218677.600,0.000
155708.800,182952.500,409099.700,194010.600,237598.900,210181.200,203291.500,218608.900,0.000
155756.200,183065.200,409289.600,194079.400,237598.100,210346.700,203302.500,218624.800,0.000
155689.800,183082.000,409241.900,194048.500,237740.500,210253.200,203341.500,218662.100,0.000
155570.200,183107.000,409072.400,193932.200,237944.900,210063.300,203374.300,218692.900,0.000
155543.400,183071.800,408911.200,193853.900,237999.000,210014.400,203357.400,218673.800,0.000
155699.700,182937.300,409055.200,193998.200,237584.800,210165.700,203281.500,218596.100,0.000
155750.900,183051.500,409248.000,194072.100,237584.100,210329.000,203289.000,218614.300,0.000
155686.000,183066.300,409201.200,194040.100,237725.900,210231.300,203323.400,218650.200,0.000
155583.000,183107.600,409052.100,193940.100,237941.400,210055.600,203374.200,218698.300,0.000
155549.900,183067.800,408885.300,193854.400,237993.800,210002.800,203353.400,218675.400,0.000
155719.200,182950.300,409041.600,194007.600,237598.000,210173.400,203291.900,218613.800,0.000
155759.700,183055.000,409226.300,194071.400,237584.200,210330.800,203290.900,218621.000,0.000
155674.200,183056.000,409165.100,194020.100,237704.000,210219.900,203308.300,218639.200,0.000
155569.300,183099.500,409015.600,193916.200,237926.400,210049.400,203360.000,218687.300,0.000
155542.100,183072.100,408855.100,193831.900,237992.300,210009.000,203347.300,218671.800,0.000
155700.100,182944.700,408995.200,193971.500,237582.600,210171.500,203274.700,218595.700,0.000
155759.100,183067.700,409196.800,194053.800,237588.000,210349.900,203294.900,218619.100,0.000
155684.200,183079.400,409144.800,194017.400,237725.000,210251.800,203325.400,218650.200,0.000
155567.800,183105.300,408980.000,193906.800,237936.200,210066.000,203367.200,218688.900,0.000
155538.600,183071.500,408819.300,193826.700,238000.000,210015.000,203352.400,218673.700,0.000
155700.900,182939.300,408966.700,193973.200,237593.300,210171.000,203281.100,218600.500,0.000
155766.700,183061.400,409169.100,194057.600,237593.300,210346.100,203297.500,218625.800,0.000
155696.500,183079.800,409125.800,194021.900,237735.200,210251.600,203333.300,218659.300,0.000
155570.000,183097.700,408957.600,193902.500,237931.800,210054.800,203363.300,218688.000,0.000
155538.500,183067.000,408794.200,193821.600,237997.400,210005.300,203348.200,218671.700,0.000
155701.900,182944.000,408942.500,193968.800,237599.600,210171.900,203283.400,218603.900,0.000
155749.900,183051.400,409130.500,194037.100,237585.100,210337.600,203287.200,218614.100,0.000
155687.100,183074.400,409091.200,194009.400,237732.000,210254.200,203329.000,218653.500,0.000
155578.100,183105.400,408937.500,193904.400,237942.500,210071.300,203373.500,218695.900,0.000
155547.400,183074.500,408774.000,193823.600,238011.100,210021.100,203360.500,218681.500,0.000
155709.500,182948.500,408919.400,193972.300,237605.800,210182.500,203291.600,218609.500,0.000
155767.300,183068.100,409118.700,194052.400,237601.800,210355.200,203303.200,218629.200,0.000
155681.300,183069.800,409055.600,193999.700,237732.100,210246.500,203322.100,218650.500,0.000
155565.400,183097.400,408892.700,193889.800,237937.800,210060.200,203361.600,218688.700,0.000
155533.200,183067.800,408728.600,193807.600,238007.000,210008.300,203349.300,218672.800,0.000
155687.800,182927.800,408865.700,193949.900,237592.400,210158.600,203275.100,218594.500,0.000
155741.300,183032.400,409059.200,194026.700,237571.200,210322.600,203279.600,218607.900,0.000
155674.200,183049.600,409013.500,193991.600,237712.900,210230.800,203312.800,218644.200,0.000
155567.700,183084.700,408858.400,193884.900,237923.400,210050.400,203360.500,218686.000,0.000
155544.300,183064.000,408699.500,193806.600,238001.500,210003.900,203353.300,218675.700,0.000
155699.800,182935.100,408835.900,193947.300,237595.500,210162.800,203280.600,218599.300,0.000
155761.500,183058.000,409041.000,194030.300,237586.800,210343.800,203295.000,218619.300,0.000
155688.700,183075.900,408995.600,193993.800,237724.700,210249.400,203326.800,218652.600,0.000
155562.000,183094.200,408827.200,193872.500,237922.500,210055.900,203359.800,218677.400,0.000
155537.300,183075.700,408673.200,193795.400,238007.400,210013.100,203356.700,218671.500,0.000
155700.600,182944.900,408815.900,193943.700,237603.700,210172.400,203286.800,218599.800,0.000
155757.400,183055.200,409013.600,194024.900,237590.400,210342.800,203293.600,218614.800,0.000
155689.900,183071.800,408969.500,193994.500,237730.300,210247.500,203329.200,218649.900,0.000
155565.700,183088.900,408799.200,193875.500,237922.600,210050.300,203360.500,218679.800,0.000
155536.800,183066.500,408637.800,193795.600,238005.000,210002.900,203356.300,218673.200,0.000
155687.800,182925.900,408765.900,193931.000,237589.000,210147.800,203273.100,218591.500,0.000
155749.400,183038.400,408968.800,194014.400,237574.600,210320.700,203283.100,218610.000,0.000
155682.300,183050.900,408923.600,193981.800,237708.400,210227.800,203317.300,218644.200,0.000
155577.600,183082.100,408777.000,193884.700,237920.300,210047.800,203365.200,218688.900,0.000
155536.800,183052.500,408608.100,193791.800,237995.400,209986.600,203344.000,218666.800,0.000
155701.000,182926.100,408751.400,193938.600,237594.500,210149.200,203275.900,218597.400,0.000
155775.800,183055.300,408970.600,194037.700,237592.600,210344.000,203302.500,218629.500,0.000
155705.900,183070.900,408928.200,194004.100,237732.200,210256.100,203338.000,218662.800,0.000
155590.300,183093.400,408769.100,193896.600,237933.000,210070.000,203380.400,218702.200,0.000
155537.700,183054.300,408584.600,193796.300,238001.500,210001.600,203357.000,218679.000,0.000
155685.100,182914.600,408710.500,193924.300,237588.900,210145.700,203272.700,218596.400,0.000
155760.900,183047.800,408926.900,194020.800,237586.800,210341.800,203299.800,218629.000,0.000
155679.300,183056.600,408866.700,193972.100,237715.300,210240.800,203322.700,218652.700,0.000
155562.300,183077.400,408704.200,193857.000,237916.100,210051.700,203358.900,218688.000,0.000
155536.800,183063.600,408548.900,193777.800,238011.100,210004.800,203359.200,218683.500,0.000
155704.600,182941.800,408694.400,193925.300,237616.100,210166.600,203292.600,218612.000,0.000
155770.000,183055.500,408903.200,194014.300,237594.300,210345.800,203300.200,218623.900,0.000
155703.500,183073.400,408863.500,193984.200,237729.900,210256.300,203331.700,218654.700,0.000
155590.000,183096.800,408708.800,193878.200,237929.400,210070.300,203373.400,218692.300,0.000
155542.300,183066.000,408534.800,193783.700,238008.200,210003.300,203354.900,218672.300,0.000
155702.200,182932.000,408671.100,193926.900,237606.300,210156.700,203283.100,218598.000,0.000
