EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
159192.100,187103.600,419125.300,198665.000,242685.300,214130.500,207566.100,223101.200,0.000
159020.200,186814.900,418523.800,198420.800,242372.800,213714.300,207366.400,222875.300,0.000
159063.800,186686.400,418193.400,198350.300,241813.200,213999.700,207101.800,222608.500,0.000
158996.000,186799.300,417965.100,198208.800,241759.500,214287.300,206935.600,222448.600,0.000
158799.000,186622.100,417618.900,198025.100,241759.000,213938.000,206821.700,222318.200,0.000
158559.300,186354.100,417183.300,197808.800,241685.900,213284.600,206732.700,222199.400,0.000
158414.200,186105.000,416686.400,197607.700,241446.600,212920.800,206578.200,222026.900,0.000
158508.800,186018.400,416481.800,197611.000,240956.200,213240.900,206384.000,221832.800,0.000
158482.000,186180.200,416355.800,197526.700,240957.300,213581.100,206271.500,221732.100,0.000
158300.800,186034.600,416080.600,197368.300,240988.400,213271.200,206182.500,221631.000,0.000
158085.000,185799.900,415723.800,197185.800,240953.100,212654.200,206120.100,221542.700,0.000
157970.200,185589.300,415308.500,197022.000,240760.700,212328.800,206003.800,221410.500,0.000
158071.700,185512.600,415157.200,197032.400,240289.200,212662.300,205823.100,221231.700,0.000
158064.700,185691.600,415097.200,196972.900,240316.800,213025.200,205731.600,221154.300,0.000
157941.100,185609.200,414924.100,196878.900,240421.900,212782.300,205702.100,221112.800,0.000
157753.600,185401.100,414635.900,196729.400,240423.000,212199.500,205670.300,221058.000,0.000
157664.200,185220.200,414283.500,196594.200,240268.800,211903.900,205582.700,220953.800,0.000
157792.900,185179.800,414192.500,196638.600,239840.800,212273.500,205434.400,220810.100,0.000
157802.300,185380.900,414179.100,196601.100,239890.900,212662.700,205367.700,220758.400,0.000
157670.300,185294.700,414029.300,196500.700,239992.800,212419.300,205336.400,220719.200,0.000
157492.000,185098.500,413783.600,196366.900,240010.500,211848.800,205322.200,220682.600,0.000
157409.800,184929.200,413470.500,196249.600,239883.000,211564.800,205256.100,220600.600,0.000
157540.400,184886.100,413406.900,196307.500,239462.400,211935.800,205119.500,220470.500,0.000
157576.100,185110.200,413445.000,196302.500,239535.600,212351.200,205079.400,220448.900,0.000
157452.800,185036.800,413332.900,196221.100,239663.500,212127.300,205063.800,220431.400,0.000
157278.000,184847.300,413112.900,196096.200,239694.700,211568.400,205059.900,220410.200,0.000
157209.000,184697.500,412835.800,195992.500,239590.600,211302.300,205014.200,220351.600,0.000
157357.900,184674.900,412809.500,196062.000,239194.600,211693.000,204895.200,220238.500,0.000
157393.300,184904.900,412868.800,196055.100,239271.200,212118.400,204856.700,220215.900,0.000
157299.300,184869.000,412804.300,196002.300,239437.100,211938.600,204873.800,220225.800,0.000
157149.700,184706.800,412627.300,195903.800,239496.500,211412.300,204894.500,220223.300,0.000
157088.900,184565.300,412378.100,195813.600,239404.300,211151.400,204854.400,220168.800,0.000
157255.000,184556.600,412383.100,195906.900,239023.900,211553.500,204750.300,220072.400,0.000
157280.200,184771.200,412443.300,195892.300,239092.900,211965.700,204697.400,220039.200,0.000
157181.100,184722.300,412380.400,195831.200,239248.000,211771.000,204701.900,220039.300,0.000
157047.500,184569.700,412225.500,195746.000,239312.600,211252.700,204733.500,220050.000,0.000
157010.400,184454.100,412009.100,195677.500,239247.300,211013.300,204719.500,220026.700,0.000
157178.200,184451.500,412032.100,195777.100,238880.300,211423.500,204626.100,219941.700,0.000
157223.300,184685.100,412120.100,195785.900,238966.700,211860.000,204597.500,219932.900,0.000
157133.100,184651.000,412079.700,195737.400,239132.300,211683.300,204616.500,219949.100,0.000
156984.600,184493.400,411927.300,195639.400,239195.400,211160.900,204639.700,219952.400,0.000
156924.500,184359.300,411695.600,195551.000,239118.100,210899.400,204610.300,219911.300,0.000
157083.200,184345.700,411712.300,195644.100,238742.400,211302.600,204512.400,219823.700,0.000
157136.200,184587.300,411822.800,195663.600,238841.500,211754.500,204494.200,219823.400,0.000
157053.900,184566.700,411801.400,195626.500,239023.800,211593.200,204521.700,219846.700,0.000
156914.500,184410.700,411664.800,195545.000,239094.500,211078.600,204558.900,219861.300,0.000
156860.200,184281.200,411451.500,195469.000,239030.200,210826.800,204544.900,219834.900,0.000
157018.400,184274.000,411474.700,195558.300,238660.000,211229.600,204444.500,219742.900,0.000
157081.700,184527.800,411598.300,195584.800,238761.200,211689.900,204432.100,219750.000,0.000
157004.300,184510.400,411584.900,195549.700,238946.800,211535.500,204462.100,219776.400,0.000
156867.200,184358.500,411458.000,195469.900,239022.600,211020.700,204497.300,219793.400,0.000
156821.000,184241.900,411258.600,195399.900,238968.300,210771.500,204485.800,219770.200,0.000
156982.700,184232.000,411289.200,195492.800,238599.900,211174.400,204390.700,219684.600,0.000
157061.800,184496.400,411432.300,195535.000,238715.700,211647.800,204392.600,219707.700,0.000
156986.300,184480.400,411424.500,195504.600,238904.300,211497.400,204424.300,219742.200,0.000
156848.600,184320.400,411299.000,195426.100,238972.600,210979.200,204456.300,219755.000,0.000
156792.500,184189.300,411090.600,195349.100,238907.500,210714.500,204437.500,219725.200,0.000
156962.500,184191.900,411130.000,195449.400,238548.000,211126.800,204352.700,219648.300,0.000
157037.100,184457.300,411275.600,195491.800,238664.300,211604.300,204354.600,219669.300,0.000
156962.100,184454.000,411273.400,195460.500,238865.300,211464.400,204392.300,219705.000,0.000
156821.500,184295.300,411150.100,195378.700,238931.600,210946.000,204424.900,219718.100,0.000
156766.900,184174.900,410950.700,195301.400,238876.800,210688.800,204413.500,219691.800,0.000
156925.000,184165.700,410985.600,195395.900,238512.000,211092.800,204321.900,219608.000,0.000
156995.600,184421.800,411126.300,195434.800,238617.200,211569.500,204315.300,219623.300,0.000
156912.700,184405.800,411119.900,195400.500,238808.400,211422.800,204346.700,219653.800,0.000
156776.100,184252.400,411005.900,195325.800,238881.700,210912.100,204388.300,219679.100,0.000
156718.700,184128.000,410808.400,195246.900,238833.800,210650.200,204376.900,219655.200,0.000
156894.900,184131.300,410858.700,195353.400,238482.000,211064.400,204295.400,219580.300,0.000
156970.800,184389.000,411008.700,195392.800,238583.700,211540.200,204285.400,219591.200,0.000
156891.400,184374.800,411011.000,195358.100,238777.300,211396.500,204313.200,219619.500,0.000
156780.100,184242.000,410921.800,195308.900,238868.200,210902.000,204373.000,219659.900,0.000
156731.400,184128.700,410733.100,195239.900,238824.600,210641.400,204366.300,219641.600,0.000
156902.400,184128.700,410779.400,195342.900,238473.400,211053.800,204283.200,219565.500,0.000
156962.800,184379.900,410917.300,195368.100,238566.100,211529.000,204264.000,219567.600,0.000
156880.500,184371.800,410922.800,195334.500,238764.400,211389.100,204296.200,219596.200,0.000
156755.600,184223.800,410826.500,195271.200,238841.700,210876.200,204344.900,219624.000,0.000
156695.400,184097.300,410630.400,195193.800,238792.000,210597.600,204333.100,219602.200,0.000
156866.200,184099.100,410672.100,195295.300,238435.200,211009.900,204248.500,219528.200,0.000
156953.000,184375.600,410832.900,195344.800,238548.800,211519.800,204253.500,219553.700,0.000
156876.300,184361.500,410842.600,195314.100,238740.400,211369.600,204287.200,219585.000,0.000
156734.700,184193.700,410726.800,195228.000,238798.500,210840.600,204316.200,219596.200,0.000
156690.800,184083.000,410542.500,195161.500,238760.800,210576.900,204316.400,219583.900,0.000
156864.100,184086.800,410586.200,195266.900,238407.500,210994.000,204237.400,219511.300,0.000
156946.500,184354.900,410747.100,195317.600,238512.900,211491.600,204236.800,219531.800,0.000
156872.400,184351.500,410760.100,195289.000,238712.700,211362.500,204272.700,219567.500,0.000
156745.000,184200.200,410662.200,195224.100,238789.600,210849.900,204316.000,219594.300,0.000
156685.500,184077.000,410469.800,195149.600,238750.800,210574.000,204309.700,219576.200,0.000
156846.200,184066.500,410504.200,195244.600,238390.600,210973.000,204220.800,219497.200,0.000
156924.100,184323.700,410657.200,195287.500,238484.100,211462.400,204215.900,219514.800,0.000
156850.500,184324.000,410671.400,195256.600,238688.100,211341.600,204247.500,219551.700,0.000
156735.500,184185.600,410594.000,195202.200,238781.400,210844.300,204307.800,219592.100,0.000
156675.100,184062.400,410404.800,195120.800,238741.900,210559.500,204302.900,219572.200,0.000
156836.900,184051.300,410439.800,195213.300,238378.800,210954.400,204212.500,219489.800,0.000
156947.200,184344.600,410626.300,195288.500,238500.100,211479.200,204237.100,219532.100,0.000
156867.500,184346.300,410635.600,195250.100,238707.300,211356.700,204260.400,219555.900,0.000
156729.600,184180.300,410533.200,195178.200,238774.100,210833.100,204292.200,219573.300,0.000
156671.500,184059.300,410348.100,195108.900,238736.400,210547.200,204286.600,219557.500,0.000
156832.500,184045.700,410377.500,195207.700,238371.800,210939.800,204197.000,219472.900,0.000
156915.800,184306.700,410539.000,195259.800,238465.200,211438.200,204194.000,219490.200,0.000
156854.400,184327.300,410569.400,195243.400,238687.400,211339.800,204240.100,219537.600,0.000
156726.200,184172.800,410481.700,195185.400,238764.800,210829.700,204288.300,219567.500,0.000
156653.800,184044.600,410290.300,195104.500,238727.300,210533.100,204279.800,219549.000,0.000
156825.100,184043.200,410329.300,195205.900,238370.500,210937.100,204200.100,219477.100,0.000
156911.800,184307.400,410493.900,195251.100,238456.600,211440.700,204194.500,219491.700,0.000
156849.300,184332.300,410524.800,195225.200,238682.200,211346.400,204242.500,219536.800,0.000
156716.000,184173.600,410429.900,195156.300,238755.800,210828.400,204287.300,219560.100,0.000
156652.600,184053.300,410241.300,195078.800,238725.400,210539.200,204285.900,219546.000,0.000
156815.300,184043.200,410276.000,195176.900,238369.200,210933.500,204201.900,219474.700,0.000
156899.600,184299.600,410435.100,195227.500,238451.200,211433.300,204192.400,219491.500,0.000
156834.100,184312.800,410462.300,195205.500,238670.000,211329.000,204231.000,219531.200,0.000
156710.200,184160.300,410377.000,195148.400,238747.300,210820.000,204279.800,219559.700,0.000
156642.600,184036.000,410183.800,195066.900,238713.800,210523.800,204273.600,219541.600,0.000
156808.900,184026.500,410219.600,195165.400,238357.300,210920.000,204189.900,219467.900,0.000
156897.900,184291.400,410383.600,195218.100,238443.400,211431.100,204183.300,219484.400,0.000
156828.300,184304.300,410409.000,195190.500,238659.500,211322.300,204223.800,219524.500,0.000
156706.000,184152.700,410323.300,195129.800,238733.700,210820.400,204271.100,219552.100,0.000
156636.700,184029.600,410134.900,195044.000,238705.600,210522.200,204262.400,219533.800,0.000
156795.300,184007.100,410161.900,195135.000,238340.200,210898.400,204170.200,219451.800,0.000
156899.100,184274.900,410336.800,195204.700,238428.600,211411.700,204178.300,219480.400,0.000
156838.900,184301.400,410367.600,195189.900,238652.500,211326.500,204224.100,219525.900,0.000
156710.400,184148.600,410282.500,195132.400,238731.200,210824.600,204270.800,219557.400,0.000
156640.000,184029.900,410099.000,195055.700,238713.800,210530.400,204271.300,219546.400,0.000
156793.400,184006.000,410123.300,195147.100,238350.700,210902.900,204178.100,219460.100,0.000
156886.500,184279.600,410286.700,195204.100,238433.700,211433.500,204172.800,219478.500,0.000
156831.800,184316.100,410330.000,195191.800,238671.600,211356.600,204221.100,219526.900,0.000
156704.000,184144.000,410253.900,195136.400,238736.800,210815.300,204266.700,219548.800,0.000
156628.900,184006.800,410057.400,195052.800,238690.200,210487.100,204257.200,219526.700,0.000
156796.500,184006.800,410081.500,195146.200,238339.400,210890.100,204169.600,219447.600,0.000
156894.600,184286.900,410246.500,195201.100,238429.700,211433.000,204162.300,219464.500,0.000
156830.200,184313.300,410281.600,195175.800,238655.000,211342.100,204199.900,219505.200,0.000
156697.600,184138.800,410203.600,195114.700,238713.600,210798.800,204243.800,219529.000,0.000
156622.400,184007.900,410015.300,195031.800,238679.600,210477.400,204243.600,219513.000,0.000
156789.800,184004.600,410037.700,195129.800,238321.800,210881.600,204161.300,219439.800,0.000
156902.500,184295.800,410220.100,195200.800,238423.800,211440.500,204173.100,219476.200,0.000
156819.700,184306.200,410241.300,195158.300,238642.300,211343.300,204196.400,219503.700,0.000
156692.900,184132.100,410166.700,195104.500,238712.000,210806.500,204243.300,219530.600,0.000
156619.700,183995.100,409975.100,195022.600,238679.000,210474.900,204243.500,219515.500,0.000
156789.800,183995.300,409998.400,195122.100,238327.400,210877.800,204166.900,219449.300,0.000
156882.400,184268.400,410161.500,195173.800,238405.400,211418.300,204158.000,219461.100,0.000
156812.800,184295.400,410196.500,195144.400,238634.500,211339.200,204195.800,219496.600,0.000
156691.600,184127.300,410131.600,195100.600,238708.200,210811.300,204254.800,219531.600,0.000
156611.700,183991.000,409939.800,195013.600,238676.400,210472.800,204252.600,219515.700,0.000
156772.200,183985.500,409958.000,195105.200,238326.500,210867.700,204168.700,219442.400,0.000
156866.500,184256.800,410116.800,195157.700,238397.800,211410.900,204156.700,219455.300,0.000
156806.100,184291.000,410158.900,195136.500,238635.100,211339.600,204200.100,219501.400,0.000
156687.300,184128.900,410103.800,195094.600,238709.700,210806.300,204257.500,219537.000,0.000
156608.900,183997.900,409915.800,195012.300,238677.500,210467.300,204257.700,219521.700,0.000
156762.600,183984.400,409924.100,195091.400,238309.900,210856.500,204161.500,219433.900,0.000
156856.200,184261.900,410080.800,195138.600,238383.900,211416.000,204143.300,219439.300,0.000
156800.100,184293.900,410130.900,195127.400,238624.500,211334.700,204190.800,219490.100,0.000
156681.300,184128.000,410071.800,195084.600,238699.400,210802.300,204249.500,219526.000,0.000
156599.300,183988.600,409878.700,194995.600,238666.700,210456.500,204243.900,219505.700,0.000
156778.400,183994.900,409903.900,195100.900,238325.600,210864.800,204172.900,219444.700,0.000
156885.500,184279.500,410069.200,195162.500,238400.900,211428.200,204169.200,219462.300,0.000
156806.600,184294.200,410094.100,195123.000,238616.300,211335.600,204190.300,219484.400,0.000
156691.200,184130.000,410042.300,195079.700,238694.200,210802.400,204242.500,219516.000,0.000
156624.800,184012.200,409866.700,195005.600,238690.400,210473.300,204255.400,219512.400,0.000
156774.400,183987.000,409860.000,195082.200,238320.200,210850.800,204156.100,219421.900,0.000
156872.800,184256.300,410014.800,195135.800,238380.800,211405.800,204142.600,219432.800,0.000
156817.200,184293.500,410065.800,195121.000,238618.000,211333.900,204188.600,219479.600,0.000
156696.500,184125.900,410011.100,195075.100,238694.600,210800.300,204238.900,219512.600,0.000
156617.300,183994.300,409825.100,194987.800,238677.700,210457.100,204239.200,219501.400,0.000
156774.800,183976.700,409830.100,195074.500,238317.300,210841.000,204152.900,219423.800,0.000
156863.500,184232.400,409977.100,195121.900,238354.700,211377.200,204128.100,219423.200,0.000
156809.000,184277.200,410031.100,195111.900,238591.300,211316.900,204179.400,219479.300,0.000
156698.700,184134.500,409993.300,195083.400,238693.700,210812.100,204248.100,219531.300,0.000
156610.500,184005.500,409808.200,194995.800,238694.400,210473.300,204247.300,219517.100,0.000
156760.300,183975.200,409800.600,195077.500,238327.900,210839.200,204152.700,219430.900,0.000
156854.500,184224.800,409945.600,195127.300,238357.100,211368.800,204131.300,219430.000,0.000
156811.800,184281.900,410005.900,195122.100,238598.500,211321.300,204185.500,219487.000,0.000
156698.300,184139.000,409962.100,195078.300,238698.400,210823.200,204243.000,219522.100,0.000
156614.500,184023.400,409779.000,194985.400,238711.100,210500.300,204242.800,219506.000,0.000
156767.200,183988.000,409786.200,195071.000,238348.600,210855.700,204158.700,219429.700,0.000
156857.000,184221.800,409932.000,195125.200,238358.200,211362.200,204143.100,219432.500,0.000
156801.800,184276.500,409972.400,195106.900,238585.800,211315.000,204188.000,219479.200,0.000
156677.300,184131.700,409912.300,195049.700,238684.300,210821.800,204230.800,219505.700,0.000
156607.800,184024.400,409742.000,194972.800,238715.300,210513.300,204246.800,219509.300,0.000
156756.700,183977.800,409741.800,195056.400,238345.300,210852.200,204156.000,219425.900,0.000
156861.500,184215.000,409897.400,195125.100,238358.000,211356.900,204144.200,219434.500,0.000
156807.100,184260.000,409933.300,195105.000,238570.100,211299.100,204183.100,219476.600,0.000
156681.200,184116.000,409877.200,195047.500,238665.900,210805.700,204221.700,219498.600,0.000
156606.100,184015.000,409712.000,194966.800,238709.000,210494.400,204232.200,219497.100,0.000
156764.500,183981.300,409721.300,195061.600,238352.400,210842.500,204152.500,219426.300,0.000
156859.000,184200.600,409863.300,195118.700,238337.300,211334.800,204130.800,219422.800,0.000
156798.500,184249.900,409896.500,195093.000,238554.000,211288.800,204170.200,219468.100,0.000
156688.700,184129.000,409861.200,195052.000,238678.600,210823.300,204231.600,219513.500,0.000
156611.300,184025.900,409698.400,194973.500,238719.800,210512.600,204246.100,219515.800,0.000
156738.600,183957.500,409678.300,195041.600,238331.400,210823.900,204138.500,219417.000,0.000
156847.700,184195.100,409838.900,195118.300,238333.600,211333.900,204134.100,219433.900,0.000
156799.800,184258.300,409887.300,195103.400,238564.300,211298.000,204181.700,219482.300,0.000
156671.100,184118.400,409832.500,195042.800,238668.300,210810.300,204222.200,219503.600,0.000
156603.300,184031.400,409678.100,194971.000,238728.300,210506.800,204244.300,219515.400,0.000
156756.200,183989.800,409681.800,195064.600,238367.000,210844.200,204164.600,219439.700,0.000
156853.500,184207.300,409823.500,195127.700,238345.300,211333.400,204141.000,219436.600,0.000
156792.200,184256.100,409854.800,195096.100,238556.000,211288.600,204171.500,219470.300,0.000
156683.800,184134.500,409825.100,195055.400,238681.300,210824.000,204230.800,219513.000,0.000
156596.300,184025.300,409650.400,194962.600,238722.400,210499.600,204236.500,219507.500,0.000
156735.300,183961.600,409632.500,195037.100,238343.500,210813.900,204138.600,219414.500,0.000
156855.000,184195.000,409785.200,195116.400,238327.800,211327.500,204132.300,219426.500,0.000
156813.200,184269.000,409842.400,195105.900,238575.000,211308.100,204189.700,219485.100,0.000
156695.600,184134.800,409803.400,195062.600,238689.600,210827.800,204244.400,219521.400,0.000
156586.000,184003.200,409605.500,194949.300,238702.000,210472.800,204225.400,219491.900,0.000
156741.100,183962.600,409604.200,195036.300,238344.300,210808.600,204144.300,219415.900,0.000
156830.000,184169.400,409727.400,195085.900,238305.700,211299.600,204107.600,219399.200,0.000
156785.000,184243.000,409781.200,195070.800,238547.400,211272.500,204156.200,219449.300,0.000
156693.800,184134.000,409771.300,195049.700,238692.000,210818.000,204232.600,219509.400,0.000
156597.400,184017.300,409592.300,194951.800,238725.700,210479.200,204233.400,219499.700,0.000
156751.500,183977.000,409588.600,195040.800,238367.400,210818.600,204157.800,219428.100,0.000
156857.200,184199.900,409729.100,195106.000,238337.800,211329.900,204142.000,219431.000,0.000
156781.200,184244.200,409745.800,195061.200,238536.400,211281.900,204160.200,219451.900,0.000
156657.200,184110.500,409710.500,195008.800,238651.600,210803.300,204208.800,219478.800,0.000
156573.600,184011.900,409552.700,194926.800,238715.200,210478.300,204228.300,219486.400,0.000
156724.600,183967.500,409550.700,195016.200,238364.000,210808.100,204153.500,219419.700,0.000
156809.700,184163.300,409668.400,195064.800,238304.100,211290.100,204113.100,219399.500,0.000
156760.100,184235.100,409708.400,195043.000,238522.900,211272.700,204149.400,219439.900,0.000
156657.400,184117.400,409694.000,195008.300,238655.300,210808.800,204210.400,219484.300,0.000
156570.200,184016.000,409531.900,194923.000,238720.800,210475.400,204222.700,219485.900,0.000
156699.600,183945.100,409502.600,194990.700,238345.000,210777.100,204122.500,219389.800,0.000
156800.800,184154.600,409637.500,195053.900,238295.600,211276.200,204100.100,219383.500,0.000
156753.200,184231.000,409682.800,195033.200,238515.500,211270.500,204141.900,219429.700,0.000
156658.100,184123.800,409679.400,195006.400,238660.200,210820.000,204214.800,219484.800,0.000
156569.500,184016.900,409514.500,194914.900,238722.500,210482.600,204227.200,219483.400,0.000
156717.600,183959.900,409501.500,194994.000,238362.000,210799.100,204143.300,219403.700,0.000
156816.600,184161.100,409629.200,195051.600,238301.500,211294.000,204109.300,219388.800,0.000
156765.000,184235.000,409668.100,195025.300,238521.100,211287.100,204145.000,219428.300,0.000
156660.300,184111.700,409657.700,194992.400,238652.600,210814.600,204205.500,219475.900,0.000
156583.500,184013.100,409509.600,194917.700,238724.000,210474.700,204229.700,219489.500,0.000
156722.500,183950.800,409483.300,194991.200,238353.300,210780.600,204134.600,219403.500,0.000
156808.400,184142.300,409597.200,195039.500,238281.500,211272.400,204090.300,219378.800,0.000
156763.400,184226.500,409644.500,195019.300,238514.900,211274.100,204134.600,219426.400,0.000
156662.700,184107.400,409642.100,194990.900,238657.900,210805.700,204202.800,219477.900,0.000
156575.200,184002.300,409480.000,194906.000,238719.100,210459.600,204221.700,219482.600,0.000
156719.500,183953.300,409456.200,194982.100,238359.100,210779.200,204133.700,219400.400,0.000
156822.800,184169.900,409588.400,195046.900,238308.600,211299.900,204106.000,219392.800,0.000
156775.200,184248.000,409642.300,195030.600,238534.100,211297.000,204152.400,219443.800,0.000
156657.200,184109.500,409617.700,194983.200,238645.100,210810.600,204199.400,219474.700,0.000
156577.500,184016.800,409468.300,194904.500,238722.600,210469.400,204224.200,219486.200,0.000
156711.800,183953.000,409436.200,194976.800,238354.900,210771.200,204131.500,219399.200,0.000
156811.000,184154.800,409560.800,195037.400,238287.800,211275.700,204098.000,219385.300,0.000
156770.000,184245.800,409608.400,195018.900,238520.900,211290.500,204144.600,219433.800,0.000
156674.100,184131.100,409603.200,194994.000,238658.200,210832.900,204215.100,219486.200,0.000
156587.000,184031.400,409446.500,194909.000,238732.200,210485.600,204235.500,219494.200,0.000
156717.800,183961.200,409411.200,194975.100,238361.900,210779.300,204139.800,219402.200,0.000
156820.700,184153.800,409540.100,195041.200,238284.700,211270.900,204104.800,219387.700,0.000
156763.700,184232.300,409575.900,195010.100,238500.500,211272.900,204134.600,219424.600,0.000
156671.800,184126.300,409577.100,194991.300,238646.100,210830.700,204209.200,219484.400,0.000
156586.000,184031.000,409421.800,194906.300,238729.100,210492.600,204231.800,219494.000,0.000
156718.500,183960.000,409392.900,194974.400,238362.900,210778.800,204138.900,219403.800,0.000
156827.500,184155.900,409531.600,195045.500,238290.000,211271.700,204111.900,219394.800,0.000
156785.900,184249.000,409580.900,195024.100,238524.200,211290.300,204154.700,219443.300,0.000
156675.200,184120.300,409558.700,194983.000,238652.500,210831.000,204205.700,219478.200,0.000
156580.800,184014.400,409393.100,194892.400,238722.500,210481.700,204222.600,219482.600,0.000
156716.800,183951.600,409374.300,194965.200,238366.700,210769.900,204138.400,219402.000,0.000
156824.900,184151.000,409512.500,195035.300,238293.800,211271.500,204107.900,219388.900,0.000
156767.700,184234.200,409544.000,195000.700,238510.500,211287.300,204135.100,219420.900,0.000
156684.100,184139.100,409557.600,194992.700,238667.100,210855.500,204217.400,219487.700,0.000
156584.200,184032.700,409399.000,194906.000,238737.100,210493.800,204237.200,219493.500,0.000
156724.200,183976.400,409376.200,194983.400,238386.300,210791.400,204156.700,219416.700,0.000
156817.300,184158.800,409489.300,195034.200,238292.900,211282.800,204105.000,219386.000,0.000
156768.300,184243.600,409526.700,195005.000,238507.800,211299.700,204137.500,219424.900,0.000
156678.700,184132.600,409534.000,194985.500,238656.100,210847.100,204211.800,219483.500,0.000
156584.500,184026.100,409372.600,194894.900,238726.400,210479.800,204227.800,219486.200,0.000
156723.300,183966.800,409340.300,194969.900,238370.800,210771.300,204144.200,219405.700,0.000
156827.900,184165.000,409473.300,195034.500,238303.800,211281.100,204109.300,219391.400,0.000
156776.800,184247.100,409512.200,195009.300,238522.000,211298.100,204141.000,219427.200,0.000
